n, statements
43519, 944795115
43520, 944877504
43521, 944953003
43522, 944969954
43523, 945052849
43524, 945064486
43525, 945095457
43526, 945181698
43527, 945203311
43528, 945252860
43529, 945253763
43530, 945256176
43531, 945270231
43532, 945327240
43533, 945349547
43534, 945387154
43535, 945445255
43536, 945447660
43537, 945467607
43538, 945527066
43539, 945589595
43540, 945594116
43541, 945599647
43542, 945601920
43543, 945669087
43544, 945700228
43545, 945768945
43546, 945828352
43547, 945892899
43548, 945949742
43549, 946022901
43550, 946088728
43551, 946099311
43552, 946150032
43553, 946200251
43554, 946204812
43555, 946271265
43556, 946314722
43557, 946397549
43558, 946439598
43559, 946454369
43560, 946516840
43561, 946532439
43562, 946602904
43563, 946634807
43564, 946689816
43565, 946715851
43566, 946761156
43567, 946830603
43568, 946913512
43569, 946967479
43570, 947002328
43571, 947034973
43572, 947064690
43573, 947070943
43574, 947149216
43575, 947169645
43576, 947255732
43577, 947326955
43578, 947374476
43579, 947408895
43580, 947415238
43581, 947451803
43582, 947481828
43583, 947518473
43584, 947582016
43585, 947652317
43586, 947704538
43587, 947738873
43588, 947793090
43589, 947850529
43590, 947863516
43591, 947879251
43592, 947964276
43593, 947967785
43594, 947996536
43595, 948070611
43596, 948097252
43597, 948105721
43598, 948107826
43599, 948121309
43600, 948137892
43601, 948144053
43602, 948165274
43603, 948225783
43604, 948299388
43605, 948382367
43606, 948456472
43607, 948522567
43608, 948572822
43609, 948656793
43610, 948657198
43611, 948736965
43612, 948820546
43613, 948872391
43614, 948914220
43615, 948936637
43616, 948997332
43617, 949036317
43618, 949095366
43619, 949131801
43620, 949178042
43621, 949193721
43622, 949279348
43623, 949340671
43624, 949348068
43625, 949409633
43626, 949480780
43627, 949506785
43628, 949583058
43629, 949604281
43630, 949618766
43631, 949643119
43632, 949655624
43633, 949687429
43634, 949732874
43635, 949756421
43636, 949801426
43637, 949856073
43638, 949861760
43639, 949928735
43640, 949956838
43641, 949995979
43642, 950001040
43643, 950054411
43644, 950117392
43645, 950141945
43646, 950153538
43647, 950187959
43648, 950197340
43649, 950264319
43650, 950300816
43651, 950366371
43652, 950367442
43653, 950438597
43654, 950492148
43655, 950550863
43656, 950551418
43657, 950558441
43658, 950645264
43659, 950703267
43660, 950761478
43661, 950784991
43662, 950842670
43663, 950847367
43664, 950878870
43665, 950949337
43666, 950986656
43667, 951066119
43668, 951136982
43669, 951186199
43670, 951264928
43671, 951265263
43672, 951329726
43673, 951335339
43674, 951391518
43675, 951455565
43676, 951527150
43677, 951566945
43678, 951609038
43679, 951690699
43680, 951722448
43681, 951737121
43682, 951757018
43683, 951817983
43684, 951886372
43685, 951958503
43686, 951995978
43687, 952067351
43688, 952133334
43689, 952165023
43690, 952181264
43691, 952237855
43692, 952286238
43693, 952329945
43694, 952394890
43695, 952413637
43696, 952434702
43697, 952506817
43698, 952576844
43699, 952597257
43700, 952599060
43701, 952600509
43702, 952645496
43703, 952719795
43704, 952723140
43705, 952775817
43706, 952811748
43707, 952871459
43708, 952880794
43709, 952880953
43710, 952944450
43711, 953027363
43712, 953081228
43713, 953164991
43714, 953170530
43715, 953201657
43716, 953228054
43717, 953300809
43718, 953331748
43719, 953376573
43720, 953421200
43721, 953437013
43722, 953509286
43723, 953536843
43724, 953557614
43725, 953574579
43726, 953594260
43727, 953614803
43728, 953693550
43729, 953717497
43730, 953788614
43731, 953796509
43732, 953818168
43733, 953841965
43734, 953878498
43735, 953940709
43736, 954020346
43737, 954079151
43738, 954144470
43739, 954199589
43740, 954209548
43741, 954232501
43742, 954272762
43743, 954334455
43744, 954420968
43745, 954501563
43746, 954584552
43747, 954598297
43748, 954642026
43749, 954725387
43750, 954795724
43751, 954796901
43752, 954808300
43753, 954869615
43754, 954891516
43755, 954971525
43756, 955027584
43757, 955103797
43758, 955173382
43759, 955200905
43760, 955214770
43761, 955215047
43762, 955222212
43763, 955293923
43764, 955367676
43765, 955435655
43766, 955446000
43767, 955469959
43768, 955520954
43769, 955527003
43770, 955575572
43771, 955661005
43772, 955676678
43773, 955714439
43774, 955730912
43775, 955779469
43776, 955841814
43777, 955926941
43778, 955940350
43779, 955957561
43780, 956012758
43781, 956058373
43782, 956118178
43783, 956153349
43784, 956172482
43785, 956196431
43786, 956259472
43787, 956328041
43788, 956411134
43789, 956421157
43790, 956502016
43791, 956541839
43792, 956561002
43793, 956575229
43794, 956587574
43795, 956639265
43796, 956674450
43797, 956691039
43798, 956773944
43799, 956791065
43800, 956809098
43801, 956873163
43802, 956940620
43803, 956950853
43804, 957011350
43805, 957050787
43806, 957131020
43807, 957206973
43808, 957223890
43809, 957234411
43810, 957307238
43811, 957342237
43812, 957363766
43813, 957393917
43814, 957466058
43815, 957551721
43816, 957568364
43817, 957619381
43818, 957704686
43819, 957719217
43820, 957770758
43821, 957826155
43822, 957852748
43823, 957904033
43824, 957983644
43825, 958043655
43826, 958066026
43827, 958129221
43828, 958191614
43829, 958249489
43830, 958323056
43831, 958373683
43832, 958455860
43833, 958514981
43834, 958516934
43835, 958555903
43836, 958577244
43837, 958595411
43838, 958652966
43839, 958690735
43840, 958699312
43841, 958784235
43842, 958860096
43843, 958871097
43844, 958875610
43845, 958889333
43846, 958952452
43847, 958999891
43848, 959044254
43849, 959056935
43850, 959085608
43851, 959095169
43852, 959174978
43853, 959177169
43854, 959262698
43855, 959297561
43856, 959376568
43857, 959379977
43858, 959423366
43859, 959497059
43860, 959565428
43861, 959628845
43862, 959647522
43863, 959732913
43864, 959744570
43865, 959749079
43866, 959781254
43867, 959851359
43868, 959927378
43869, 960003389
43870, 960090428
43871, 960115655
43872, 960125320
43873, 960187441
43874, 960242448
43875, 960247855
43876, 960266800
43877, 960297809
43878, 960310250
43879, 960349921
43880, 960385344
43881, 960414001
43882, 960434542
43883, 960484787
43884, 960556428
43885, 960626169
43886, 960647424
43887, 960677403
43888, 960723482
43889, 960796793
43890, 960859382
43891, 960882509
43892, 960954796
43893, 960968935
43894, 961033394
43895, 961104821
43896, 961157112
43897, 961227875
43898, 961302238
43899, 961373609
43900, 961434688
43901, 961462661
43902, 961496452
43903, 961566791
43904, 961575264
43905, 961629107
43906, 961636788
43907, 961661217
43908, 961736894
43909, 961778443
43910, 961843476
43911, 961865721
43912, 961951814
43913, 961982989
43914, 961999414
43915, 962086265
43916, 962093572
43917, 962151787
43918, 962233824
43919, 962267729
43920, 962318718
43921, 962358423
43922, 962422054
43923, 962491433
43924, 962538518
43925, 962573773
43926, 962649968
43927, 962652301
43928, 962668964
43929, 962753455
43930, 962814638
43931, 962840451
43932, 962861224
43933, 962921007
43934, 962923762
43935, 962926497
43936, 962959324
43937, 962976777
43938, 963022318
43939, 963100223
43940, 963186790
43941, 963237393
43942, 963260850
43943, 963300907
43944, 963344366
43945, 963357093
43946, 963440378
43947, 963454913
43948, 963481562
43949, 963485067
43950, 963548870
43951, 963615289
43952, 963679554
43953, 963753507
43954, 963763574
43955, 963797221
43956, 963876498
43957, 963940207
43958, 964015028
43959, 964062269
43960, 964123132
43961, 964138247
43962, 964187624
43963, 964211389
43964, 964252140
43965, 964292927
43966, 964301568
43967, 964331121
43968, 964381484
43969, 964394947
43970, 964482710
43971, 964555877
43972, 964627748
43973, 964713149
43974, 964723356
43975, 964772009
43976, 964836108
43977, 964836307
43978, 964882752
43979, 964906411
43980, 964992278
43981, 965064339
43982, 965086530
43983, 965099839
43984, 965156406
43985, 965159383
43986, 965189282
43987, 965189441
43988, 965231062
43989, 965313421
43990, 965333030
43991, 965348819
43992, 965363704
43993, 965445115
43994, 965521456
43995, 965585457
43996, 965620798
43997, 965683599
43998, 965688144
43999, 965770561
44000, 965778640
44001, 965795253
44002, 965831428
44003, 965915583
44004, 965945440
44005, 965977547
44006, 965997212
44007, 966031153
44008, 966038654
44009, 966115047
44010, 966141258
44011, 966177543
44012, 966208826
44013, 966222029
44014, 966229878
44015, 966286315
44016, 966356428
44017, 966362517
44018, 966379152
44019, 966417241
44020, 966477514
44021, 966539543
44022, 966623312
44023, 966693527
44024, 966725536
44025, 966737361
44026, 966784304
44027, 966871349
44028, 966896544
44029, 966937553
44030, 966952240
44031, 966989879
44032, 967001786
44033, 967067479
44034, 967069876
44035, 967100885
44036, 967138834
44037, 967206893
44038, 967270144
44039, 967303217
44040, 967352438
44041, 967439557
44042, 967490648
44043, 967493877
44044, 967497548
44045, 967534539
44046, 967578794
44047, 967589419
44048, 967670880
44049, 967757693
44050, 967787800
44051, 967796193
44052, 967828266
44053, 967888553
44054, 967904542
44055, 967963959
44056, 968017960
44057, 968076753
44058, 968102548
44059, 968163803
44060, 968165148
44061, 968217779
44062, 968253292
44063, 968316549
44064, 968372522
44065, 968402409
44066, 968458528
44067, 968526959
44068, 968581148
44069, 968603903
44070, 968670710
44071, 968675055
44072, 968701564
44073, 968757251
44074, 968796210
44075, 968836301
44076, 968848034
44077, 968849003
44078, 968906106
44079, 968953385
44080, 969015374
44081, 969039877
44082, 969090298
44083, 969133175
44084, 969183384
44085, 969259017
44086, 969265530
44087, 969339169
44088, 969339448
44089, 969343519
44090, 969380778
44091, 969464385
44092, 969503532
44093, 969576541
44094, 969644200
44095, 969644651
44096, 969683002
44097, 969728167
44098, 969747456
44099, 969796091
44100, 969827012
44101, 969914673
44102, 970001882
44103, 970044165
44104, 970097512
44105, 970128667
44106, 970143346
44107, 970190505
44108, 970228762
44109, 970309073
44110, 970375756
44111, 970414937
44112, 970436076
44113, 970474569
44114, 970477596
44115, 970481211
44116, 970533238
44117, 970617313
44118, 970618304
44119, 970646731
44120, 970665638
44121, 970731413
44122, 970773438
44123, 970835745
44124, 970898240
44125, 970952057
44126, 970956226
44127, 970993015
44128, 971025154
44129, 971107787
44130, 971173172
44131, 971237643
44132, 971289762
44133, 971352959
44134, 971421236
44135, 971498579
44136, 971563008
44137, 971619819
44138, 971669308
44139, 971757425
44140, 971837258
44141, 971907323
44142, 971942810
44143, 972018661
44144, 972022794
44145, 972054717
44146, 972125852
44147, 972210647
44148, 972277486
44149, 972326063
44150, 972349648
44151, 972379359
44152, 972439054
44153, 972481755
44154, 972561600
44155, 972584671
44156, 972646794
44157, 972665167
44158, 972691466
44159, 972699533
44160, 972774650
44161, 972776721
44162, 972847302
44163, 972899993
44164, 972982980
44165, 973055243
44166, 973135160
44167, 973145711
44168, 973209950
44169, 973294563
44170, 973323078
44171, 973346325
44172, 973350090
44173, 973382959
44174, 973434288
44175, 973490259
44176, 973492086
44177, 973557321
44178, 973638774
44179, 973707977
44180, 973761990
44181, 973792389
44182, 973814070
44183, 973842543
44184, 973894386
44185, 973907927
44186, 973954772
44187, 974015103
44188, 974079054
44189, 974148517
44190, 974199042
44191, 974202937
44192, 974291086
44193, 974318747
44194, 974350742
44195, 974436965
44196, 974463136
44197, 974488263
44198, 974492166
44199, 974564909
44200, 974606626
44201, 974677873
44202, 974729700
44203, 974779181
44204, 974830606
44205, 974838215
44206, 974905776
44207, 974918915
44208, 974979786
44209, 975057539
44210, 975073948
44211, 975154073
44212, 975183444
44213, 975264461
44214, 975344392
44215, 975373749
44216, 975450546
44217, 975471827
44218, 975480150
44219, 975493547
44220, 975515698
44221, 975585775
44222, 975596794
44223, 975634153
44224, 975643988
44225, 975731727
44226, 975778720
44227, 975841535
44228, 975923652
44229, 975958927
44230, 975991990
44231, 976023921
44232, 976105312
44233, 976130405
44234, 976197384
44235, 976203283
44236, 976289684
44237, 976349181
44238, 976396796
44239, 976427387
44240, 976499784
44241, 976581283
44242, 976661710
44243, 976717647
44244, 976723520
44245, 976766105
44246, 976831418
44247, 976845499
44248, 976857104
44249, 976935079
44250, 976969188
44251, 977036151
44252, 977124108
44253, 977183047
44254, 977265964
44255, 977294157
44256, 977342626
44257, 977372871
44258, 977429766
44259, 977485989
44260, 977536770
44261, 977562167
44262, 977581688
44263, 977652659
44264, 977678400
44265, 977704475
44266, 977722746
44267, 977768063
44268, 977827722
44269, 977900075
44270, 977912610
44271, 977977817
44272, 978012220
44273, 978014609
44274, 978030816
44275, 978079387
44276, 978104532
44277, 978173197
44278, 978239882
44279, 978292263
44280, 978329094
44281, 978410385
44282, 978491292
44283, 978495329
44284, 978532870
44285, 978541591
44286, 978542924
44287, 978557039
44288, 978604154
44289, 978614133
44290, 978616678
44291, 978653383
44292, 978662220
44293, 978674633
44294, 978703624
44295, 978784477
44296, 978793388
44297, 978802771
44298, 978819870
44299, 978897601
44300, 978902496
44301, 978979449
44302, 979015560
44303, 979044575
44304, 979128734
44305, 979200159
44306, 979221682
44307, 979286901
44308, 979325450
44309, 979402051
44310, 979485372
44311, 979499031
44312, 979504872
44313, 979527429
44314, 979576526
44315, 979592703
44316, 979624716
44317, 979632485
44318, 979662330
44319, 979731737
44320, 979813302
44321, 979874605
44322, 979931342
44323, 980003961
44324, 980041904
44325, 980118691
44326, 980142788
44327, 980150359
44328, 980197752
44329, 980202187
44330, 980232530
44331, 980287929
44332, 980290728
44333, 980346705
44334, 980348156
44335, 980404259
44336, 980438256
44337, 980482785
44338, 980498782
44339, 980499795
44340, 980564298
44341, 980596631
44342, 980633396
44343, 980646109
44344, 980726054
44345, 980789967
44346, 980851020
44347, 980919799
44348, 980958880
44349, 981001249
44350, 981058762
44351, 981134769
44352, 981211926
44353, 981259531
44354, 981314570
44355, 981400487
44356, 981472148
44357, 981493705
44358, 981506132
44359, 981561437
44360, 981583964
44361, 981654607
44362, 981681694
44363, 981700415
44364, 981727828
44365, 981731895
44366, 981757656
44367, 981794113
44368, 981817624
44369, 981837081
44370, 981846426
44371, 981907407
44372, 981973034
44373, 982051901
44374, 982105692
44375, 982107677
44376, 982182790
44377, 982214251
44378, 982262706
44379, 982277387
44380, 982330024
44381, 982388057
44382, 982389500
44383, 982425339
44384, 982492700
44385, 982509623
44386, 982596630
44387, 982662351
44388, 982711998
44389, 982728353
44390, 982795786
44391, 982880055
44392, 982944626
44393, 982972853
44394, 983051788
44395, 983094265
44396, 983097396
44397, 983146147
44398, 983168612
44399, 983253413
44400, 983339858
44401, 983404495
44402, 983410000
44403, 983454577
44404, 983464692
44405, 983508591
44406, 983573808
44407, 983613265
44408, 983672580
44409, 983709045
44410, 983732814
44411, 983809539
44412, 983857992
44413, 983891721
44414, 983904106
44415, 983939527
44416, 984012312
44417, 984083599
